date,clinic_name,visit_type,backlog_severity
2022-09-30,MARYBOROUGH DENTAL CLINIC,Priority 3,450.00
2022-09-30,MILES DENTAL CLINIC,General,1121.25
2022-09-30,MILES DENTAL CLINIC,Priority 2,80.00
2022-09-30,MILES DENTAL CLINIC,Priority 3,3.75
2022-09-30,MITCHELL DENTAL CLINIC,General,307.50
2022-09-30,MITCHELL DENTAL CLINIC,Priority 3,7.50
2022-09-30,MONTO DENTAL CLINIC,General,187.50
2022-09-30,MORNINGTON ISLAND DENTAL,Clinical Assessment,90.00
2022-09-30,MORNINGTON ISLAND DENTAL,General,570.00
2022-09-30,MORNINGTON ISLAND DENTAL,Priority 1,0.00
2022-09-30,MORNINGTON ISLAND DENTAL,Priority 2,30.00
2022-09-30,MORNINGTON ISLAND DENTAL,Priority 3,93.75
2022-09-30,MOSSMAN DENTAL CLINIC,General,2047.50
2022-09-30,MOSSMAN DENTAL CLINIC,Priority 3,41.25
2022-09-30,MS AREA WIDE CLUSTER,General Anaesthetic Category 1,70.00
2022-09-30,MS AREA WIDE CLUSTER,General Anaesthetic Category 2,4300.00
2022-09-30,MS AREA WIDE CLUSTER,General Anaesthetic Category 3,1282.50
2022-09-30,MS INNER BRISBANE CLUSTER,Clinical Assessment,0.00
2022-09-30,MS INNER BRISBANE CLUSTER,General,16327.50
2022-09-30,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 1,0.00
2022-09-30,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 2,0.00
2022-09-30,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 3,0.00
2022-09-30,MS INNER BRISBANE CLUSTER,Priority 1,10.00
2022-09-30,MS INNER BRISBANE CLUSTER,Priority 3,390.00
2022-09-30,MT ISA DENTAL CLINIC,Clinical Assessment,70.00
2022-09-30,MT ISA DENTAL CLINIC,General,945.00
2022-09-30,MT ISA DENTAL CLINIC,General Anaesthetic Category 1,10.00
2022-09-30,MT ISA DENTAL CLINIC,General Anaesthetic Category 2,20.00
2022-09-30,MT ISA DENTAL CLINIC,General Anaesthetic Category 3,30.00
2022-09-30,MT ISA DENTAL CLINIC,Priority 1,40.00
2022-09-30,MT ISA DENTAL CLINIC,Priority 2,10.00
2022-09-30,MT ISA DENTAL CLINIC,Priority 3,63.75
2022-09-30,MT MORGAN DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,MT MORGAN DENTAL CLINIC,General,626.25
2022-09-30,MT MORGAN DENTAL CLINIC,Priority 1,10.00
2022-09-30,MT MORGAN DENTAL CLINIC,Priority 2,30.00
2022-09-30,MT MORGAN DENTAL CLINIC,Priority 3,63.75
2022-09-30,MUNDUBBERA DENTAL CLINIC,General,491.25
2022-09-30,MUNGINDI DENTAL CLINIC,General,45.00
2022-09-30,NAMBOUR DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,NAMBOUR DENTAL CLINIC,General,6858.75
2022-09-30,NAMBOUR DENTAL CLINIC,Priority 1,20.00
2022-09-30,NAMBOUR DENTAL CLINIC,Priority 2,1210.00
2022-09-30,NAMBOUR DENTAL CLINIC,Priority 3,382.50
2022-09-30,NATHAN INALA CLUSTER,Clinical Assessment,0.00
2022-09-30,NATHAN INALA CLUSTER,General,23302.50
2022-09-30,NATHAN INALA CLUSTER,General Anaesthetic Category 1,0.00
2022-09-30,NATHAN INALA CLUSTER,General Anaesthetic Category 2,0.00
2022-09-30,NATHAN INALA CLUSTER,General Anaesthetic Category 3,3.75
2022-09-30,NATHAN INALA CLUSTER,Priority 3,236.25
2022-09-30,NOOSA DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,NOOSA DENTAL CLINIC,General,4728.75
2022-09-30,NOOSA DENTAL CLINIC,Priority 2,1280.00
2022-09-30,NOOSA DENTAL CLINIC,Priority 3,690.00
2022-09-30,ORAL HEALTH CENTRE,Clinical Assessment,20.00
2022-09-30,ORAL HEALTH CENTRE,General,15041.25
2022-09-30,ORAL HEALTH CENTRE,Priority 1,1160.00
2022-09-30,ORAL HEALTH CENTRE,Priority 2,8390.00
2022-09-30,ORAL HEALTH CENTRE,Priority 3,6371.25
2022-09-30,PALM BEACH DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,PALM BEACH DENTAL CLINIC,General,3206.25
2022-09-30,PALM BEACH DENTAL CLINIC,General Anaesthetic Category 1,0.00
2022-09-30,PALM BEACH DENTAL CLINIC,General Anaesthetic Category 2,0.00
2022-09-30,PALM BEACH DENTAL CLINIC,General Anaesthetic Category 3,3.75
2022-09-30,PALM BEACH DENTAL CLINIC,Priority 2,0.00
2022-09-30,PALM BEACH DENTAL CLINIC,Priority 3,33.75
2022-09-30,PINE RIVERS DENTAL CLINIC,Clinical Assessment,10.00
2022-09-30,PINE RIVERS DENTAL CLINIC,General,6817.50
2022-09-30,PINE RIVERS DENTAL CLINIC,Priority 1,40.00
2022-09-30,PINE RIVERS DENTAL CLINIC,Priority 2,350.00
2022-09-30,PINE RIVERS DENTAL CLINIC,Priority 3,326.25
2022-09-30,PROSERPINE DENTAL,Clinical Assessment,0.00
2022-09-30,PROSERPINE DENTAL,General,3127.50
2022-09-30,PROSERPINE DENTAL,Priority 2,100.00
2022-09-30,PROSERPINE DENTAL,Priority 3,146.25
2022-09-30,QUILPIE DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,QUILPIE DENTAL CLINIC,General,112.50
2022-09-30,QUILPIE DENTAL CLINIC,Priority 3,7.50
2022-09-30,REDCLIFFE DENTAL CLINIC,Clinical Assessment,10.00
2022-09-30,REDCLIFFE DENTAL CLINIC,General,11550.00
2022-09-30,REDCLIFFE DENTAL CLINIC,General Anaesthetic Category 1,10.00
2022-09-30,REDCLIFFE DENTAL CLINIC,General Anaesthetic Category 2,1120.00
2022-09-30,REDCLIFFE DENTAL CLINIC,General Anaesthetic Category 3,521.25
2022-09-30,REDCLIFFE DENTAL CLINIC,Priority 1,170.00
2022-09-30,REDCLIFFE DENTAL CLINIC,Priority 2,960.00
2022-09-30,REDCLIFFE DENTAL CLINIC,Priority 3,577.50
2022-09-30,RICHMOND DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,RICHMOND DENTAL CLINIC,General,15.00
2022-09-30,ROBINA DENTAL CLINIC,Clinical Assessment,10.00
2022-09-30,ROBINA DENTAL CLINIC,General,4016.25
2022-09-30,ROBINA DENTAL CLINIC,Priority 2,0.00
2022-09-30,ROBINA DENTAL CLINIC,Priority 3,18.75
2022-09-30,ROCKHAMPTON DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,ROCKHAMPTON DENTAL CLINIC,General,13263.75
2022-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 1,160.00
2022-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 2,50.00
2022-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 3,360.00
2022-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 1,30.00
2022-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 2,220.00
2022-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 3,1020.00
2022-09-30,ROMA HOSPITAL DENTAL CLIN,Clinical Assessment,0.00
2022-09-30,ROMA HOSPITAL DENTAL CLIN,General,1721.25
2022-09-30,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 2,0.00
2022-09-30,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 3,48.75
2022-09-30,ROMA HOSPITAL DENTAL CLIN,Priority 2,50.00
2022-09-30,ROMA HOSPITAL DENTAL CLIN,Priority 3,93.75
2022-09-30,SANDGATE DENTAL CLINIC,Clinical Assessment,20.00
2022-09-30,SANDGATE DENTAL CLINIC,General,4623.75
2022-09-30,SANDGATE DENTAL CLINIC,Priority 1,30.00
2022-09-30,SANDGATE DENTAL CLINIC,Priority 2,610.00
2022-09-30,SANDGATE DENTAL CLINIC,Priority 3,446.25
2022-09-30,SCUH DENTAL CLINIC,General Anaesthetic Category 1,0.00
2022-09-30,SCUH DENTAL CLINIC,General Anaesthetic Category 2,640.00
2022-09-30,SCUH DENTAL CLINIC,General Anaesthetic Category 3,255.00
2022-09-30,SCUH DENTAL CLINIC,Priority 2,50.00
2022-09-30,SMITHFIELD DENTAL CLINIC,General,3858.75
2022-09-30,SMITHFIELD DENTAL CLINIC,Priority 3,168.75
2022-09-30,ST GEORGE DENTAL CLINIC,General,288.75
2022-09-30,STAFFORD DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,STAFFORD DENTAL CLINIC,General,6303.75
2022-09-30,STAFFORD DENTAL CLINIC,Priority 1,30.00
2022-09-30,STAFFORD DENTAL CLINIC,Priority 2,830.00
2022-09-30,STAFFORD DENTAL CLINIC,Priority 3,401.25
2022-09-30,STANTHORPE DENTAL CLINIC,Clinical Assessment,20.00
2022-09-30,STANTHORPE DENTAL CLINIC,General,2321.25
2022-09-30,STANTHORPE DENTAL CLINIC,Priority 1,0.00
2022-09-30,STANTHORPE DENTAL CLINIC,Priority 2,180.00
2022-09-30,STANTHORPE DENTAL CLINIC,Priority 3,52.50
2022-09-30,SURAT DENTAL CLINIC,General,86.25
2022-09-30,THARGOMINDAH DENTAL SERVI,General,7.50
2022-09-30,TOOWOOMBA DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,TOOWOOMBA DENTAL CLINIC,General,14238.75
2022-09-30,TOOWOOMBA DENTAL CLINIC,General Anaesthetic Category 2,130.00
2022-09-30,TOOWOOMBA DENTAL CLINIC,General Anaesthetic Category 3,352.50
2022-09-30,TOOWOOMBA DENTAL CLINIC,Priority 1,30.00
2022-09-30,TOOWOOMBA DENTAL CLINIC,Priority 2,540.00
2022-09-30,TOOWOOMBA DENTAL CLINIC,Priority 3,720.00
2022-09-30,TORRES STRAIT DENTAL CLINIC,General,1657.50
2022-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 1,20.00
2022-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 2,110.00
2022-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 3,15.00
2022-09-30,TOWNSVILLE DENTAL CLINIC,Clinical Assessment,100.00
2022-09-30,TOWNSVILLE DENTAL CLINIC,General,7151.25
2022-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2022-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 2,110.00
2022-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 3,33.75
2022-09-30,TOWNSVILLE DENTAL CLINIC,Priority 1,0.00
2022-09-30,TOWNSVILLE DENTAL CLINIC,Priority 2,90.00
2022-09-30,TOWNSVILLE DENTAL CLINIC,Priority 3,1451.25
2022-09-30,TULLY DENTAL CLINIC,General,2572.50
2022-09-30,TULLY DENTAL CLINIC,Priority 3,198.75
2022-09-30,WARWICK DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,WARWICK DENTAL CLINIC,General,2467.50
2022-09-30,WARWICK DENTAL CLINIC,Priority 2,80.00
2022-09-30,WARWICK DENTAL CLINIC,Priority 3,48.75
2022-09-30,YARRABAH DENTAL CLINIC,Clinical Assessment,0.00
2022-09-30,YARRABAH DENTAL CLINIC,General,0.00
2022-09-30,YARRABAH DENTAL CLINIC,Priority 3,3.75
2022-10-31,ATHERTON DENTAL CLINIC,General,3341.25
2022-10-31,ATHERTON DENTAL CLINIC,Priority 3,491.25
2022-10-31,AUGATHELLA DENTAL CLINIC,General,7.50
2022-10-31,AYR DENTAL CLINIC,Clinical Assessment,10.00
2022-10-31,AYR DENTAL CLINIC,General,581.25
2022-10-31,AYR DENTAL CLINIC,Priority 2,10.00
2022-10-31,AYR DENTAL CLINIC,Priority 3,138.75
2022-10-31,BAYSIDE CLUSTER,Clinical Assessment,20.00
2022-10-31,BAYSIDE CLUSTER,General,23493.75
2022-10-31,BAYSIDE CLUSTER,General Anaesthetic Category 1,0.00
2022-10-31,BAYSIDE CLUSTER,General Anaesthetic Category 2,0.00
2022-10-31,BAYSIDE CLUSTER,General Anaesthetic Category 3,0.00
2022-10-31,BAYSIDE CLUSTER,Priority 3,675.00
2022-10-31,BEENLEIGH BEAUDESERT CLUS,Clinical Assessment,10.00
2022-10-31,BEENLEIGH BEAUDESERT CLUS,General,35906.25
2022-10-31,BEENLEIGH BEAUDESERT CLUS,General Anaesthetic Category 1,0.00
2022-10-31,BEENLEIGH BEAUDESERT CLUS,General Anaesthetic Category 3,0.00
2022-10-31,BEENLEIGH BEAUDESERT CLUS,Priority 3,513.75
2022-10-31,BILOELA DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,BILOELA DENTAL CLINIC,General,768.75
2022-10-31,BILOELA DENTAL CLINIC,Priority 2,160.00
2022-10-31,BILOELA DENTAL CLINIC,Priority 3,138.75
2022-10-31,BOONAH DENTAL CLINIC,Clinical Assessment,10.00
2022-10-31,BOONAH DENTAL CLINIC,General,1012.50
2022-10-31,BOONAH DENTAL CLINIC,Priority 1,0.00
2022-10-31,BOONAH DENTAL CLINIC,Priority 2,180.00
2022-10-31,BOONAH DENTAL CLINIC,Priority 3,7.50
2022-10-31,BOWEN DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,BOWEN DENTAL CLINIC,General,2958.75
2022-10-31,BOWEN DENTAL CLINIC,Priority 2,120.00
2022-10-31,BOWEN DENTAL CLINIC,Priority 3,116.25
2022-10-31,BUNDABERG DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,BUNDABERG DENTAL CLINIC,General,10800.00
2022-10-31,BUNDABERG DENTAL CLINIC,General Anaesthetic Category 3,457.50
2022-10-31,BUNDABERG DENTAL CLINIC,Priority 1,10.00
2022-10-31,BUNDABERG DENTAL CLINIC,Priority 2,50.00
2022-10-31,BUNDABERG DENTAL CLINIC,Priority 3,937.50
2022-10-31,CABOOLTURE DENTAL CLINIC,Clinical Assessment,20.00
2022-10-31,CABOOLTURE DENTAL CLINIC,General,17865.00
2022-10-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2022-10-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 2,0.00
2022-10-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 3,3.75
2022-10-31,CABOOLTURE DENTAL CLINIC,Priority 1,10.00
2022-10-31,CABOOLTURE DENTAL CLINIC,Priority 2,1920.00
2022-10-31,CABOOLTURE DENTAL CLINIC,Priority 3,386.25
2022-10-31,CAIRNS NTH DENTAL CLINIC,Clinical Assessment,10.00
2022-10-31,CAIRNS NTH DENTAL CLINIC,General,10215.00
2022-10-31,CAIRNS NTH DENTAL CLINIC,General Anaesthetic Category 3,1125.00
2022-10-31,CAIRNS NTH DENTAL CLINIC,Priority 1,10.00
2022-10-31,CAIRNS NTH DENTAL CLINIC,Priority 3,1308.75
2022-10-31,CALOUNDRA DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,CALOUNDRA DENTAL CLINIC,General,11167.50
2022-10-31,CALOUNDRA DENTAL CLINIC,Priority 2,520.00
2022-10-31,CALOUNDRA DENTAL CLINIC,Priority 3,510.00
2022-10-31,CAPE YORK DENTAL CLINIC,Clinical Assessment,10.00
2022-10-31,CAPE YORK DENTAL CLINIC,General,1942.50
2022-10-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 1,150.00
2022-10-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 2,170.00
2022-10-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 3,30.00
2022-10-31,CAPE YORK DENTAL CLINIC,Priority 1,10.00
2022-10-31,CAPE YORK DENTAL CLINIC,Priority 3,63.75
2022-10-31,CAPRICORN COAST DENTAL,Clinical Assessment,10.00
2022-10-31,CAPRICORN COAST DENTAL,General,5538.75
2022-10-31,CAPRICORN COAST DENTAL,Priority 1,10.00
2022-10-31,CAPRICORN COAST DENTAL,Priority 2,100.00
2022-10-31,CAPRICORN COAST DENTAL,Priority 3,262.50
2022-10-31,CENTRAL WEST DENTAL CLINICS,General,3146.25
2022-10-31,CENTRAL WEST DENTAL CLINICS,Priority 3,37.50
2022-10-31,CHARLEVILLE DENTAL CLINIC,General,735.00
2022-10-31,CHARLEVILLE DENTAL CLINIC,General Anaesthetic Category 3,3.75
2022-10-31,CHARLEVILLE DENTAL CLINIC,Priority 2,10.00
2022-10-31,CHARLEVILLE DENTAL CLINIC,Priority 3,18.75
2022-10-31,CHARTERS TOWERS DENTAL CL,Clinical Assessment,10.00
2022-10-31,CHARTERS TOWERS DENTAL CL,General,540.00
2022-10-31,CHARTERS TOWERS DENTAL CL,Priority 2,50.00
2022-10-31,CHARTERS TOWERS DENTAL CL,Priority 3,75.00
2022-10-31,CHILDERS DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,CHILDERS DENTAL CLINIC,General,742.50
2022-10-31,CHILDERS DENTAL CLINIC,Priority 1,0.00
2022-10-31,CHILDERS DENTAL CLINIC,Priority 2,0.00
2022-10-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 1,0.00
2022-10-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 2,1190.00
2022-10-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 3,457.50
2022-10-31,CHILDRENS ORAL HEALTH,Priority 1,80.00
2022-10-31,CHILDRENS ORAL HEALTH,Priority 2,0.00
2022-10-31,CHILDRENS ORAL HEALTH,Priority 3,191.25
2022-10-31,CLERMONT DENTAL CLINIC,General,611.25
2022-10-31,CLERMONT DENTAL CLINIC,Priority 3,3.75
2022-10-31,CLONCURRY DENTAL,Clinical Assessment,40.00
2022-10-31,CLONCURRY DENTAL,General,513.75
2022-10-31,CLONCURRY DENTAL,General Anaesthetic Category 1,0.00
2022-10-31,CLONCURRY DENTAL,Priority 1,10.00
2022-10-31,CLONCURRY DENTAL,Priority 2,10.00
2022-10-31,CLONCURRY DENTAL,Priority 3,15.00
2022-10-31,COLLINGWOOD PARK DENTAL C,Clinical Assessment,110.00
2022-10-31,COLLINGWOOD PARK DENTAL C,General,4755.00
2022-10-31,COLLINGWOOD PARK DENTAL C,Priority 1,10.00
2022-10-31,COLLINGWOOD PARK DENTAL C,Priority 2,290.00
2022-10-31,COLLINGWOOD PARK DENTAL C,Priority 3,22.50
2022-10-31,COLLINSVILLE DENTAL CLINI,General,510.00
2022-10-31,CUNNAMULLA DENTAL CLINIC,General,296.25
2022-10-31,CUNNAMULLA DENTAL CLINIC,Priority 3,15.00
2022-10-31,DALBY DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,DALBY DENTAL CLINIC,General,3525.00
2022-10-31,DALBY DENTAL CLINIC,General Anaesthetic Category 3,0.00
2022-10-31,DALBY DENTAL CLINIC,Priority 1,0.00
2022-10-31,DALBY DENTAL CLINIC,Priority 2,80.00
2022-10-31,DALBY DENTAL CLINIC,Priority 3,15.00
2022-10-31,DIRRANBANDI DENTAL CLINIC,General,48.75
2022-10-31,EDMONTON DENTAL CLINIC,General,6450.00
2022-10-31,EDMONTON DENTAL CLINIC,Priority 3,618.75
2022-10-31,EMERALD DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,EMERALD DENTAL CLINIC,General,1728.75
2022-10-31,EMERALD DENTAL CLINIC,Priority 2,180.00
2022-10-31,EMERALD DENTAL CLINIC,Priority 3,138.75
2022-10-31,ESK DENTAL CLINIC,Clinical Assessment,100.00
2022-10-31,ESK DENTAL CLINIC,General,1027.50
2022-10-31,ESK DENTAL CLINIC,Priority 1,0.00
2022-10-31,ESK DENTAL CLINIC,Priority 2,160.00
2022-10-31,ESK DENTAL CLINIC,Priority 3,26.25
2022-10-31,GATTON DENTAL CLINIC,General,232.50
2022-10-31,GAYNDAH DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,GAYNDAH DENTAL CLINIC,General,1211.25
2022-10-31,GAYNDAH DENTAL CLINIC,Priority 2,150.00
2022-10-31,GAYNDAH DENTAL CLINIC,Priority 3,206.25
2022-10-31,GC SOUTHPORT HEALTH PREC,Clinical Assessment,0.00
2022-10-31,GC SOUTHPORT HEALTH PREC,General,28938.75
2022-10-31,GC SOUTHPORT HEALTH PREC,General Anaesthetic Category 2,0.00
2022-10-31,GC SOUTHPORT HEALTH PREC,General Anaesthetic Category 3,630.00
2022-10-31,GC SOUTHPORT HEALTH PREC,Priority 1,0.00
2022-10-31,GC SOUTHPORT HEALTH PREC,Priority 2,100.00
2022-10-31,GC SOUTHPORT HEALTH PREC,Priority 3,1368.75
2022-10-31,GCUH DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,GCUH DENTAL CLINIC,General,75.00
2022-10-31,GCUH DENTAL CLINIC,Priority 3,3.75
2022-10-31,GLADSTONE DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,GLADSTONE DENTAL CLINIC,General,6705.00
2022-10-31,GLADSTONE DENTAL CLINIC,General Anaesthetic Category 3,78.75
2022-10-31,GLADSTONE DENTAL CLINIC,Priority 1,0.00
2022-10-31,GLADSTONE DENTAL CLINIC,Priority 2,380.00
2022-10-31,GLADSTONE DENTAL CLINIC,Priority 3,607.50
2022-10-31,GOONDIWINDI DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,GOONDIWINDI DENTAL CLINIC,General,645.00
2022-10-31,GOONDIWINDI DENTAL CLINIC,General Anaesthetic Category 2,0.00
2022-10-31,GOONDIWINDI DENTAL CLINIC,General Anaesthetic Category 3,22.50
2022-10-31,GOONDIWINDI DENTAL CLINIC,Priority 2,10.00
2022-10-31,GOONDIWINDI DENTAL CLINIC,Priority 3,11.25
2022-10-31,GYMPIE DENTAL CLINIC,Clinical Assessment,20.00
2022-10-31,GYMPIE DENTAL CLINIC,General,7642.50
2022-10-31,GYMPIE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2022-10-31,GYMPIE DENTAL CLINIC,General Anaesthetic Category 2,130.00
2022-10-31,GYMPIE DENTAL CLINIC,General Anaesthetic Category 3,112.50
2022-10-31,GYMPIE DENTAL CLINIC,Priority 1,0.00
2022-10-31,GYMPIE DENTAL CLINIC,Priority 2,1330.00
2022-10-31,GYMPIE DENTAL CLINIC,Priority 3,1200.00
2022-10-31,HERVEY BAY DENTAL CLINIC,Clinical Assessment,30.00
2022-10-31,HERVEY BAY DENTAL CLINIC,General,13065.00
2022-10-31,HERVEY BAY DENTAL CLINIC,General Anaesthetic Category 3,225.00
2022-10-31,HERVEY BAY DENTAL CLINIC,Priority 1,10.00
2022-10-31,HERVEY BAY DENTAL CLINIC,Priority 2,290.00
2022-10-31,HERVEY BAY DENTAL CLINIC,Priority 3,356.25
2022-10-31,HUGHENDEN DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,HUGHENDEN DENTAL CLINIC,General,63.75
2022-10-31,INGHAM DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,INGHAM DENTAL CLINIC,General,701.25
2022-10-31,INGHAM DENTAL CLINIC,Priority 1,10.00
2022-10-31,INGHAM DENTAL CLINIC,Priority 2,10.00
2022-10-31,INGHAM DENTAL CLINIC,Priority 3,101.25
2022-10-31,INGLEWOOD DENTAL CLINIC,General,371.25
2022-10-31,INGLEWOOD DENTAL CLINIC,Priority 2,0.00
2022-10-31,INGLEWOOD DENTAL CLINIC,Priority 3,0.00
2022-10-31,INJUNE DENTAL CLINIC,General,120.00
2022-10-31,INNISFAIL DENTAL CLINIC,Clinical Assessment,30.00
2022-10-31,INNISFAIL DENTAL CLINIC,General,3341.25
2022-10-31,INNISFAIL DENTAL CLINIC,General Anaesthetic Category 3,3.75
2022-10-31,INNISFAIL DENTAL CLINIC,Priority 3,431.25
2022-10-31,IPSWICH DENTAL CLINIC,Clinical Assessment,1510.00
2022-10-31,IPSWICH DENTAL CLINIC,General,14666.25
2022-10-31,IPSWICH DENTAL CLINIC,General Anaesthetic Category 1,0.00
2022-10-31,IPSWICH DENTAL CLINIC,General Anaesthetic Category 3,926.25
2022-10-31,IPSWICH DENTAL CLINIC,Priority 1,10.00
2022-10-31,IPSWICH DENTAL CLINIC,Priority 2,2090.00
2022-10-31,IPSWICH DENTAL CLINIC,Priority 3,330.00
2022-10-31,KAWANA DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,KAWANA DENTAL CLINIC,General,10110.00
2022-10-31,KAWANA DENTAL CLINIC,General Anaesthetic Category 2,10.00
2022-10-31,KAWANA DENTAL CLINIC,General Anaesthetic Category 3,3.75
2022-10-31,KAWANA DENTAL CLINIC,Priority 1,0.00
2022-10-31,KAWANA DENTAL CLINIC,Priority 2,1330.00
2022-10-31,KAWANA DENTAL CLINIC,Priority 3,476.25
2022-10-31,KINGAROY DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,KINGAROY DENTAL CLINIC,General,9183.75
2022-10-31,KINGAROY DENTAL CLINIC,General Anaesthetic Category 3,236.25
2022-10-31,KINGAROY DENTAL CLINIC,Priority 1,0.00
2022-10-31,KINGAROY DENTAL CLINIC,Priority 2,310.00
2022-10-31,KINGAROY DENTAL CLINIC,Priority 3,75.00
2022-10-31,KINGSTON LOGAN CLUSTER,Clinical Assessment,10.00
2022-10-31,KINGSTON LOGAN CLUSTER,General,17921.25
2022-10-31,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 1,0.00
2022-10-31,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 2,0.00
2022-10-31,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 3,0.00
2022-10-31,KINGSTON LOGAN CLUSTER,Priority 1,0.00
2022-10-31,KINGSTON LOGAN CLUSTER,Priority 3,851.25
2022-10-31,LAIDLEY DENTAL CLINIC,Clinical Assessment,210.00
2022-10-31,LAIDLEY DENTAL CLINIC,General,3772.50
2022-10-31,LAIDLEY DENTAL CLINIC,Priority 1,20.00
2022-10-31,LAIDLEY DENTAL CLINIC,Priority 2,290.00
2022-10-31,LAIDLEY DENTAL CLINIC,Priority 3,45.00
2022-10-31,MACKAY DENTAL CLINIC,Clinical Assessment,30.00
2022-10-31,MACKAY DENTAL CLINIC,General,17167.50
2022-10-31,MACKAY DENTAL CLINIC,General Anaesthetic Category 3,390.00
2022-10-31,MACKAY DENTAL CLINIC,Priority 2,380.00
2022-10-31,MACKAY DENTAL CLINIC,Priority 3,768.75
2022-10-31,MAREEBA DENTAL CLINIC,Clinical Assessment,0.00
2022-10-31,MAREEBA DENTAL CLINIC,General,4406.25
2022-10-31,MAREEBA DENTAL CLINIC,General Anaesthetic Category 3,0.00
2022-10-31,MAREEBA DENTAL CLINIC,Priority 1,0.00
2022-10-31,MAREEBA DENTAL CLINIC,Priority 3,678.75
2022-10-31,MARYBOROUGH DENTAL CLINIC,Clinical Assessment,60.00
2022-10-31,MARYBOROUGH DENTAL CLINIC,General,7158.75
2022-10-31,MARYBOROUGH DENTAL CLINIC,General Anaesthetic Category 3,105.00
2022-10-31,MARYBOROUGH DENTAL CLINIC,Priority 1,10.00
2022-10-31,MARYBOROUGH DENTAL CLINIC,Priority 2,620.00
2022-10-31,MARYBOROUGH DENTAL CLINIC,Priority 3,352.50
2022-10-31,MILES DENTAL CLINIC,General,1065.00
2022-10-31,MILES DENTAL CLINIC,Priority 2,110.00
2022-10-31,MILES DENTAL CLINIC,Priority 3,3.75
2022-10-31,MITCHELL DENTAL CLINIC,General,315.00
2022-10-31,MITCHELL DENTAL CLINIC,Priority 3,7.50
2022-10-31,MONTO DENTAL CLINIC,General,168.75
2022-10-31,MONTO DENTAL CLINIC,Priority 1,0.00
2022-10-31,MORNINGTON ISLAND DENTAL,Clinical Assessment,120.00
2022-10-31,MORNINGTON ISLAND DENTAL,General,573.75
2022-10-31,MORNINGTON ISLAND DENTAL,Priority 1,0.00
2022-10-31,MORNINGTON ISLAND DENTAL,Priority 2,30.00
